1.994270901781127980e+00,4.625670901781127498e+00,1.000000000000000000e+00
2.305270901781128146e+00,3.888870901781128264e+00,1.000000000000000000e+00
3.008070901781128015e+00,4.595070901781127759e+00,1.000000000000000000e+00
2.961970901781127985e+00,3.581870901781127881e+00,1.000000000000000000e+00
3.607170901781127981e+00,2.885970901781127917e+00,1.000000000000000000e+00
4.044970901781127282e+00,3.223670901781128251e+00,1.000000000000000000e+00
3.411370901781128229e+00,3.459070901781128082e+00,1.000000000000000000e+00
3.941270901781128266e+00,4.206070901781127525e+00,1.000000000000000000e+00
2.812170901781128052e+00,4.073070901781127517e+00,1.000000000000000000e+00
2.581770901781128114e+00,4.646170901781127682e+00,1.000000000000000000e+00
3.399770901781128174e+00,3.940070901781127954e+00,1.000000000000000000e+00
3.134770901781128050e+00,3.100870901781128008e+00,1.000000000000000000e+00
1.948170901781127951e+00,4.083370901781127493e+00,1.000000000000000000e+00
2.293770901781127858e+00,4.400570901781127198e+00,1.000000000000000000e+00
2.685470901781128017e+00,3.530770901781127957e+00,1.000000000000000000e+00
3.215470901781128266e+00,4.318770901781127769e+00,1.000000000000000000e+00
3.687870901781128197e+00,3.899170901781128240e+00,1.000000000000000000e+00
3.941270901781128266e+00,3.459070901781128082e+00,1.000000000000000000e+00
3.630170901781128112e+00,3.152070901781128143e+00,1.000000000000000000e+00
3.065670901781127888e+00,3.346470901781128049e+00,1.000000000000000000e+00
1.614070901781128109e+00,3.387470901781127974e+00,0.000000000000000000e+00
2.040270901781128021e+00,3.233870901781128016e+00,0.000000000000000000e+00
1.982670901781128148e+00,2.814270901781128043e+00,0.000000000000000000e+00
2.305270901781128146e+00,2.742670901781127935e+00,0.000000000000000000e+00
2.339870901781127888e+00,2.988370901781128186e+00,0.000000000000000000e+00
2.858270901781128082e+00,2.660870901781128062e+00,0.000000000000000000e+00
3.077270901781127943e+00,2.323070901781127962e+00,0.000000000000000000e+00
2.512670901781127952e+00,2.067270901781128156e+00,0.000000000000000000e+00
2.535670901781128084e+00,2.415270901781128021e+00,0.000000000000000000e+00
1.902070901781128143e+00,2.087670901781128130e+00,0.000000000000000000e+00
2.040270901781128021e+00,2.384570901781128072e+00,0.000000000000000000e+00
1.256870901781128147e+00,2.353870901781128122e+00,0.000000000000000000e+00
1.925070901781128052e+00,2.947370901781128261e+00,0.000000000000000000e+00
1.590970901781127989e+00,3.100870901781128008e+00,0.000000000000000000e+00
1.579470901781128145e+00,2.722270901781127961e+00,0.000000000000000000e+00
1.717770901781128012e+00,2.435670901781127995e+00,0.000000000000000000e+00
1.521870901781128049e+00,2.057070901781127947e+00,0.000000000000000000e+00
9.919709017811280116e-01,2.711970901781127985e+00,0.000000000000000000e+00
1.199270901781128051e+00,2.957570901781128025e+00,0.000000000000000000e+00
8.421709017811280784e-01,3.029170901781128133e+00,0.000000000000000000e+00
1.003470901781128077e+00,3.418070901781128157e+00,0.000000000000000000e+00
1.279970901781128045e+00,3.223670901781128251e+00,0.000000000000000000e+00
1.349070901781127985e+00,3.540870901781127955e+00,0.000000000000000000e+00
2.259170901781128116e+00,2.230970901781128113e+00,0.000000000000000000e+00
2.478170901781127977e+00,2.671070901781127827e+00,0.000000000000000000e+00
2.823770901781128106e+00,1.995570901781128059e+00,0.000000000000000000e+00
2.120970901781128237e+00,1.647670901781127961e+00,0.000000000000000000e+00
2.570270901781127826e+00,2.916670901781127867e+00,0.000000000000000000e+00
9.343709017811280271e-01,3.049770901781128085e+00,0.000000000000000000e+00
7.961209017811280431e-01,2.619870901781128136e+00,0.000000000000000000e+00
1.163759017811280272e-01,4.134470901781127417e+00,1.000000000000000000e+00
