1.129037846516494359e-01,6.088307846516494148e-01,1.000000000000000000e+00
9.907878465164943194e-02,6.556147846516494626e-01,1.000000000000000000e+00
1.036870846516494277e-01,7.111697846516493726e-01,1.000000000000000000e+00
1.612907846516494215e-01,7.901177846516493908e-01,1.000000000000000000e+00
2.165897846516494085e-01,8.719887846516494179e-01,1.000000000000000000e+00
3.341017846516494139e-01,9.348547846516493953e-01,1.000000000000000000e+00
4.354847846516494148e-01,9.407027846516494707e-01,1.000000000000000000e+00
6.267287846516493843e-01,9.407027846516494707e-01,1.000000000000000000e+00
7.626727846516494491e-01,9.158487846516494280e-01,1.000000000000000000e+00
8.248847846516493831e-01,8.851467846516494209e-01,1.000000000000000000e+00
8.156687846516493812e-01,8.427487846516493741e-01,1.000000000000000000e+00
7.557607846516494199e-01,8.252047846516493701e-01,1.000000000000000000e+00
7.788017846516493981e-01,8.602927846516493782e-01,1.000000000000000000e+00
7.764977846516494253e-01,8.953807846516493862e-01,1.000000000000000000e+00
7.718897846516493688e-01,9.056147846516494626e-01,1.000000000000000000e+00
7.857147846516494560e-01,8.412867846516494108e-01,1.000000000000000000e+00
7.557607846516494199e-01,7.974277846516494295e-01,1.000000000000000000e+00
7.672817846516494233e-01,7.711117846516494234e-01,1.000000000000000000e+00
8.202767846516494377e-01,8.383627846516493731e-01,1.000000000000000000e+00
8.202767846516494377e-01,8.909947846516493852e-01,1.000000000000000000e+00
5.691247846516493958e-01,9.275447846516494677e-01,1.000000000000000000e+00
5.000007846516494325e-01,9.056147846516494626e-01,1.000000000000000000e+00
4.861757846516494008e-01,8.690647846516493802e-01,1.000000000000000000e+00
4.539177846516494474e-01,8.252047846516493701e-01,1.000000000000000000e+00
4.308757846516494405e-01,8.632167846516494158e-01,1.000000000000000000e+00
4.562217846516494202e-01,9.056147846516494626e-01,1.000000000000000000e+00
5.161297846516493815e-01,9.436257846516493686e-01,1.000000000000000000e+00
5.046087846516494890e-01,9.509357846516494073e-01,1.000000000000000000e+00
